source_object_type	source_object	source_field	target_object_type	target_object	target_field	relationship	line_no	line_relation_seq	line_content	confidence
PROCEDURE	RPT.PR_TEST_DEMO	lv_row_count	VARIABLE	RPT.PR_TEST_DEMO	lv_row_count	SELECT_EXPR	783	1	        SET lv_update_count = lv_update_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_update_count	VARIABLE	RPT.PR_TEST_DEMO	lv_update_count	VARIABLE_SET_MAP	783	2	        SET lv_update_count = lv_update_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_row_count	VARIABLE	RPT.PR_TEST_DEMO	lv_update_count	VARIABLE_SET_MAP	783	3	        SET lv_update_count = lv_update_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'Position: Merge into summary table'	VARIABLE	RPT.PR_TEST_DEMO	lv_err_pos	VARIABLE_SET_MAP	790	0	        SET lv_err_pos = 'Position: Merge into summary table';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY		MERGE_INTO	792	0	        MERGE INTO TEMP.TEST_EVENT_DAILY_SUMMARY T	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	795	0	            SELECT ld_biz_date AS BIZ_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	VARIABLE	RPT.PR_TEST_DEMO	p_product_type	SELECT_EXPR	796	0	                   p_product_type AS PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	VARIABLE	RPT.PR_TEST_DEMO	p_deal_type	SELECT_EXPR	797	0	                   p_deal_type AS DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_MASTER_P		SELECT_TABLE	799	0	              FROM TEMP.TEST_EVENT_MASTER_P MAST	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CREATION_DATE	TABLE	TEMP.TEST_EVENT_MASTER_P	CREATION_DATE	WHERE	800	0	             WHERE MAST.CREATION_DATE = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	WHERE	800	1	             WHERE MAST.CREATION_DATE = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	PRODUCT_TYPE	WHERE	801	0	               AND MAST.PRODUCT_TYPE  = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	VARIABLE	RPT.PR_TEST_DEMO	p_product_type	WHERE	801	1	               AND MAST.PRODUCT_TYPE  = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	DEAL_TYPE	WHERE	802	0	               AND MAST.DEAL_TYPE     = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	VARIABLE	RPT.PR_TEST_DEMO	p_deal_type	WHERE	802	1	               AND MAST.DEAL_TYPE     = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	WHERE	803	0	               AND MAST.EVENT_ID LIKE 'OTC_STO_%'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'OTC_STO_%'	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	WHERE	803	1	               AND MAST.EVENT_ID LIKE 'OTC_STO_%'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	T.BIZ_DATE	TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	BIZ_DATE	MERGE_MATCH	805	0	        ON T.BIZ_DATE      = S.BIZ_DATE	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	S.BIZ_DATE	DERIVED_TABLE	S	BIZ_DATE	MERGE_MATCH	805	1	        ON T.BIZ_DATE      = S.BIZ_DATE	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	T.PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	PRODUCT_TYPE	MERGE_MATCH	806	0	       AND T.PRODUCT_TYPE  = S.PRODUCT_TYPE	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	S.PRODUCT_TYPE	DERIVED_TABLE	S	PRODUCT_TYPE	MERGE_MATCH	806	1	       AND T.PRODUCT_TYPE  = S.PRODUCT_TYPE	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	T.DEAL_TYPE	TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	DEAL_TYPE	MERGE_MATCH	807	0	       AND T.DEAL_TYPE     = S.DEAL_TYPE	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	S.DEAL_TYPE	DERIVED_TABLE	S	DEAL_TYPE	MERGE_MATCH	807	1	       AND T.DEAL_TYPE     = S.DEAL_TYPE	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	EVENT_COUNT	MERGE_TARGET_COL	810	0	                T.EVENT_COUNT  = S.EVENT_COUNT,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	S.EVENT_COUNT	TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	EVENT_COUNT	MERGE_SET_MAP	810	1	                T.EVENT_COUNT  = S.EVENT_COUNT,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	UPDATE_TS	MERGE_TARGET_COL	811	0	                T.UPDATE_TS    = CURRENT TIMESTAMP,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:CURRENT TIMESTAMP	TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	UPDATE_TS	SPECIAL_REGISTER_MAP	811	1	                T.UPDATE_TS    = CURRENT TIMESTAMP,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	UPDATE_USER	MERGE_TARGET_COL	812	0	                T.UPDATE_USER  = lv_procedure_name	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_procedure_name	TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	UPDATE_USER	MERGE_SET_MAP	812	1	                T.UPDATE_USER  = lv_procedure_name	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	BIZ_DATE	MERGE_TARGET_COL	816	0	                BIZ_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	PRODUCT_TYPE	MERGE_TARGET_COL	817	0	                PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	DEAL_TYPE	MERGE_TARGET_COL	818	0	                DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	EVENT_COUNT	MERGE_TARGET_COL	819	0	                EVENT_COUNT,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	CREATE_TS	MERGE_TARGET_COL	820	0	                CREATE_TS,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	CREATE_USER	MERGE_TARGET_COL	821	0	                CREATE_USER	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	S.BIZ_DATE	TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	BIZ_DATE	MERGE_INSERT_MAP	825	0	                S.BIZ_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	S.PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	PRODUCT_TYPE	MERGE_INSERT_MAP	826	0	                S.PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	S.DEAL_TYPE	TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	DEAL_TYPE	MERGE_INSERT_MAP	827	0	                S.DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	S.EVENT_COUNT	TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	EVENT_COUNT	MERGE_INSERT_MAP	828	0	                S.EVENT_COUNT,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:CURRENT TIMESTAMP	TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	CREATE_TS	SPECIAL_REGISTER_MAP	829	0	                CURRENT TIMESTAMP,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_procedure_name	TABLE	TEMP.TEST_EVENT_DAILY_SUMMARY	CREATE_USER	MERGE_INSERT_MAP	830	0	                lv_procedure_name	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:ROW_COUNT	VARIABLE	RPT.PR_TEST_DEMO	lv_row_count	DIAGNOSTICS_FETCH_MAP	833	0	        GET DIAGNOSTICS lv_row_count = ROW_COUNT;	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	lv_merge_count	VARIABLE	RPT.PR_TEST_DEMO	lv_merge_count	SELECT_EXPR	834	0	        SET lv_merge_count = lv_merge_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_row_count	VARIABLE	RPT.PR_TEST_DEMO	lv_row_count	SELECT_EXPR	834	1	        SET lv_merge_count = lv_merge_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_merge_count	VARIABLE	RPT.PR_TEST_DEMO	lv_merge_count	VARIABLE_SET_MAP	834	2	        SET lv_merge_count = lv_merge_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_row_count	VARIABLE	RPT.PR_TEST_DEMO	lv_merge_count	VARIABLE_SET_MAP	834	3	        SET lv_merge_count = lv_merge_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'Position: Insert derived business detail rows'	VARIABLE	RPT.PR_TEST_DEMO	lv_err_pos	VARIABLE_SET_MAP	841	0	        SET lv_err_pos = 'Position: Insert derived business detail rows';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P		INSERT_TABLE	843	0	        INSERT INTO TEMP.TEST_EVENT_DETAIL_P	REGEX
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	ACTIVE_FLAG	INSERT_TARGET_COL	845	0	            ACTIVE_FLAG,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	CREATION_DATE	INSERT_TARGET_COL	846	0	            CREATION_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	AS_OF_DATE	INSERT_TARGET_COL	847	0	            AS_OF_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	PRODUCT_TYPE	INSERT_TARGET_COL	848	0	            PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	DEAL_TYPE	INSERT_TARGET_COL	849	0	            DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	EVENT_ID	INSERT_TARGET_COL	850	0	            EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	SEQUENCE_NUMBER	INSERT_TARGET_COL	851	0	            SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_NAME	INSERT_TARGET_COL	852	0	            FIELD_NAME,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_TARGET_COL	853	0	            FIELD_VALUE	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'A'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	855	0	        SELECT 'A',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'A'	TABLE	TEMP.TEST_EVENT_DETAIL_P	ACTIVE_FLAG	INSERT_SELECT_MAP	855	1	        SELECT 'A',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	856	0	               ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	TABLE	TEMP.TEST_EVENT_DETAIL_P	CREATION_DATE	INSERT_SELECT_MAP	856	1	               ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	857	0	               ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	TABLE	TEMP.TEST_EVENT_DETAIL_P	AS_OF_DATE	INSERT_SELECT_MAP	857	1	               ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	VARIABLE	RPT.PR_TEST_DEMO	p_product_type	SELECT_EXPR	858	0	               p_product_type,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	TABLE	TEMP.TEST_EVENT_DETAIL_P	PRODUCT_TYPE	INSERT_SELECT_MAP	858	1	               p_product_type,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	VARIABLE	RPT.PR_TEST_DEMO	p_deal_type	SELECT_EXPR	859	0	               p_deal_type,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	TABLE	TEMP.TEST_EVENT_DETAIL_P	DEAL_TYPE	INSERT_SELECT_MAP	859	1	               p_deal_type,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	SELECT_FIELD	860	0	               MAST.EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_DETAIL_P	EVENT_ID	INSERT_SELECT_MAP	860	1	               MAST.EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	SEQUENCE_NUMBER	TABLE	TEMP.TEST_EVENT_MASTER_P	SEQUENCE_NUMBER	SELECT_FIELD	861	0	               MAST.SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	SEQUENCE_NUMBER	TABLE	TEMP.TEST_EVENT_DETAIL_P	SEQUENCE_NUMBER	INSERT_SELECT_MAP	861	1	               MAST.SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'MONTH_END_FLAG'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	862	0	               'MONTH_END_FLAG',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'MONTH_END_FLAG'	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_NAME	INSERT_SELECT_MAP	862	1	               'MONTH_END_FLAG',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_month_flag	VARIABLE	RPT.PR_TEST_DEMO	lv_month_flag	SELECT_EXPR	864	0	                   WHEN lv_month_flag = 'E' THEN 'Y'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'E'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	864	1	                   WHEN lv_month_flag = 'E' THEN 'Y'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'Y'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	864	2	                   WHEN lv_month_flag = 'E' THEN 'Y'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'Y'	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_SELECT_MAP	864	3	                   WHEN lv_month_flag = 'E' THEN 'Y'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'N'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	865	0	                   ELSE 'N'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'N'	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_SELECT_MAP	865	1	                   ELSE 'N'	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_MASTER_P		SELECT_TABLE	867	0	          FROM TEMP.TEST_EVENT_MASTER_P MAST	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	CREATION_DATE	TABLE	TEMP.TEST_EVENT_MASTER_P	CREATION_DATE	WHERE	868	0	         WHERE MAST.CREATION_DATE = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	WHERE	868	1	         WHERE MAST.CREATION_DATE = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	PRODUCT_TYPE	WHERE	869	0	           AND MAST.PRODUCT_TYPE  = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	VARIABLE	RPT.PR_TEST_DEMO	p_product_type	WHERE	869	1	           AND MAST.PRODUCT_TYPE  = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	DEAL_TYPE	WHERE	870	0	           AND MAST.DEAL_TYPE     = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	VARIABLE	RPT.PR_TEST_DEMO	p_deal_type	WHERE	870	1	           AND MAST.DEAL_TYPE     = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	WHERE	871	0	           AND MAST.EVENT_ID LIKE 'OTC_STO_%';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'OTC_STO_%'	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	WHERE	871	1	           AND MAST.EVENT_ID LIKE 'OTC_STO_%';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:ROW_COUNT	VARIABLE	RPT.PR_TEST_DEMO	lv_row_count	DIAGNOSTICS_FETCH_MAP	873	0	        GET DIAGNOSTICS lv_row_count = ROW_COUNT;	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE	RPT.PR_TEST_DEMO	lv_insert_count	SELECT_EXPR	874	0	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_row_count	VARIABLE	RPT.PR_TEST_DEMO	lv_row_count	SELECT_EXPR	874	1	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE_SET_MAP	874	2	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_row_count	VARIABLE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE_SET_MAP	874	3	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P		INSERT_TABLE	876	0	        INSERT INTO TEMP.TEST_EVENT_DETAIL_P	REGEX
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	ACTIVE_FLAG	INSERT_TARGET_COL	878	0	            ACTIVE_FLAG,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	CREATION_DATE	INSERT_TARGET_COL	879	0	            CREATION_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	AS_OF_DATE	INSERT_TARGET_COL	880	0	            AS_OF_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	PRODUCT_TYPE	INSERT_TARGET_COL	881	0	            PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	DEAL_TYPE	INSERT_TARGET_COL	882	0	            DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	EVENT_ID	INSERT_TARGET_COL	883	0	            EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	SEQUENCE_NUMBER	INSERT_TARGET_COL	884	0	            SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_NAME	INSERT_TARGET_COL	885	0	            FIELD_NAME,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_TARGET_COL	886	0	            FIELD_VALUE	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'A'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	888	0	        SELECT 'A',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'A'	TABLE	TEMP.TEST_EVENT_DETAIL_P	ACTIVE_FLAG	INSERT_SELECT_MAP	888	1	        SELECT 'A',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	889	0	               ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	TABLE	TEMP.TEST_EVENT_DETAIL_P	CREATION_DATE	INSERT_SELECT_MAP	889	1	               ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	890	0	               ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	TABLE	TEMP.TEST_EVENT_DETAIL_P	AS_OF_DATE	INSERT_SELECT_MAP	890	1	               ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	VARIABLE	RPT.PR_TEST_DEMO	p_product_type	SELECT_EXPR	891	0	               p_product_type,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	TABLE	TEMP.TEST_EVENT_DETAIL_P	PRODUCT_TYPE	INSERT_SELECT_MAP	891	1	               p_product_type,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	VARIABLE	RPT.PR_TEST_DEMO	p_deal_type	SELECT_EXPR	892	0	               p_deal_type,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	TABLE	TEMP.TEST_EVENT_DETAIL_P	DEAL_TYPE	INSERT_SELECT_MAP	892	1	               p_deal_type,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	SELECT_FIELD	893	0	               MAST.EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_DETAIL_P	EVENT_ID	INSERT_SELECT_MAP	893	1	               MAST.EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	SEQUENCE_NUMBER	TABLE	TEMP.TEST_EVENT_MASTER_P	SEQUENCE_NUMBER	SELECT_FIELD	894	0	               MAST.SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	SEQUENCE_NUMBER	TABLE	TEMP.TEST_EVENT_DETAIL_P	SEQUENCE_NUMBER	INSERT_SELECT_MAP	894	1	               MAST.SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'PROCESS_STATUS'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	895	0	               'PROCESS_STATUS',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'PROCESS_STATUS'	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_NAME	INSERT_SELECT_MAP	895	1	               'PROCESS_STATUS',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_process_status	VARIABLE	RPT.PR_TEST_DEMO	lv_process_status	SELECT_EXPR	896	0	               lv_process_status	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_process_status	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_SELECT_MAP	896	1	               lv_process_status	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_MASTER_P		SELECT_TABLE	897	0	          FROM TEMP.TEST_EVENT_MASTER_P MAST	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	CREATION_DATE	TABLE	TEMP.TEST_EVENT_MASTER_P	CREATION_DATE	WHERE	898	0	         WHERE MAST.CREATION_DATE = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	WHERE	898	1	         WHERE MAST.CREATION_DATE = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	PRODUCT_TYPE	WHERE	899	0	           AND MAST.PRODUCT_TYPE  = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	VARIABLE	RPT.PR_TEST_DEMO	p_product_type	WHERE	899	1	           AND MAST.PRODUCT_TYPE  = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	DEAL_TYPE	WHERE	900	0	           AND MAST.DEAL_TYPE     = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	VARIABLE	RPT.PR_TEST_DEMO	p_deal_type	WHERE	900	1	           AND MAST.DEAL_TYPE     = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	WHERE	901	0	           AND MAST.EVENT_ID LIKE 'OTC_STO_%';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'OTC_STO_%'	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	WHERE	901	1	           AND MAST.EVENT_ID LIKE 'OTC_STO_%';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:ROW_COUNT	VARIABLE	RPT.PR_TEST_DEMO	lv_row_count	DIAGNOSTICS_FETCH_MAP	903	0	        GET DIAGNOSTICS lv_row_count = ROW_COUNT;	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE	RPT.PR_TEST_DEMO	lv_insert_count	SELECT_EXPR	904	0	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
